id,date,tweet,lat,long,region
UK05934820,10/04/2016,Taking the little people on the city tour today well excited ! #MCFC,53.54549318,-2.783867243,nw
UK05940816,10/04/2016,The torture of looking for streams for the Reds game begins. #LFCVSCFC https:\/\/t.co\/8xdhFluu8Q,53.43702065,-1.532731147,yo
UK05942036,10/04/2016,Creating a free https:\/\/t.co\/vDoTaTsOZV  account could not be easier! Sign up via Twitter and FB too! #LFC https:\/\/t.co\/Mr4Z3uhOUE,51.70705389,-4.120226425,wal
UK05942412,10/04/2016,Creating a free https:\/\/t.co\/vDoTaTsOZV  account could not be easier! Sign up via Twitter and FB too! #LFC https:\/\/t.co\/8CdgxmBWeC,51.70439466,-4.125901886,wal
UK05954675,10/04/2016,#MatchDay #THFCMUFC Feeling optimistic.... I think. #MUFC https:\/\/t.co\/gukTIG2BOE,50.8572283,-0.293550867,se
UK05961590,10/04/2016,Knowing you've got a load of jobs to do ..... But it's Super Sunday \ud83d\ude10 #SuperSunday #MUFC,52.27705271,-1.560583709,wm
UK05961891,10/04/2016,"Henderson will be missed but Joe Allen has deserved a starting role for a while now, after impressing when called upon.  #LFC #YNWA",54.12479948,-3.239207779,nw
UK05965643,10/04/2016,Who's still backing Martinez???? #EFC,51.83111391,-0.22819773,eoe
UK05966238,10/04/2016,Still trying to work out how lukaku missed them two golden chances yesterday \ud83d\udca9\ud83d\ude48\ud83d\ude33@user #EFC,51.80610726,-0.199591534,eoe
UK05973057,10/04/2016,@user time \ud83d\ude0b. Then off for a few @user watching @user #mufc,53.5486777,-2.20020033,nw
UK05973514,10/04/2016,Be interesting to see what @user have left in the tank today against @user after that high tempo Europa game mid week #LFC #SCFC  #BPL,51.59310431,-2.115388955,sw
UK05976952,10/04/2016,"@user can't see #mufc doing you any favours today mate, sorry \ud83d\ude33",50.23658309,-5.178980742,sw
UK05977207,10/04/2016,#LFC target Piotr Zieli\u0144ski with an assist during Empoli - Fiorentina game right now.,53.42674966,-2.919856027,nw
UK05978209,10/04/2016,"Hopefully will be a good game, both teams have to go for it, might suit us, going for a #MUFC win......#THFCvMUFC",51.29356892,0.190037688,se
UK05978862,10/04/2016,Today's match will be the best indication of the rebuilding job needed at United.  Big test. Predictions? #mufc #spursvsunited,50.63998288,-3.418053469,sw
UK05996564,10/04/2016,"Hoping Tottenham &amp; Sunderland players run into the first hedge they see &amp; fall over, so I get some sporting karma this weekend. #MUFC #LCFC",51.50755967,-2.534295206,sw
UK06001429,10/04/2016,"#safc trying to hit #lfc on the counter with long balls over the top, and Morgan and Huth have both been at full-stretch.",54.90136452,-1.406685343,ne
UK06002330,10/04/2016,Commentating on #LFC v #SCFC for @user.  Last year they nearly broke the #20SecMatchReport format!  #bbcfootball  https:\/\/t.co\/QPGgfqSPFL,53.41622577,-2.861345169,nw
UK06006331,10/04/2016,Got to the point where I'm pissed off I'm going the match next week because I fancy a few afternoon pints in town. #EFC,53.33310917,-3.007928647,nw
UK06006504,10/04/2016,Dortmund resting most of their first XI for an away derby! \ud83d\ude33 All focus on the Reds #LFC,54.60787288,-5.975363752,ni
UK06007759,10/04/2016,Waiting for the plane to go the game- #easyjet I hope we don't miss the game #Lfc #Easyjet \ud83d\ude24\ud83d\ude4f\ud83c\udffb,54.10026468,-4.620918268,iom
UK06007906,10/04/2016,"G\u00fcndogan, Reus, Mkhitaryan, Aubameyang &amp; Piszczek all resting today before playing #LFC on Thursday #BVB #S04BVB",53.67108262,-3.02172441,nw
UK06008037,10/04/2016,Waiting for the plane to go the game- #easyjetdelaysI hope we don't miss the game #Lfc #Easyjet #delays\ud83d\ude24\ud83d\ude4f\ud83c\udffb,54.08652946,-4.627494893,iom
UK06010747,10/04/2016,I'll start believing stories about who are new manager is gonna be when the club sack the fraud who is currently in charge! @user #efc,53.40856935,-2.962763109,nw
UK06011368,10/04/2016,"HT at the SoL: #safc 0 #lfcfc 0. rip-roaring first-half, penalty appeals at both ends, but no goals. Nothing in it.",54.89748963,-1.379331135,ne
UK06014009,10/04/2016,We'll be in the air looking down all over #Manchester today &amp; possibly flying over #OldTrafford #MUFC along the way. Helicopter ride awaits!,53.550176,-2.081199224,nw
UK06016674,10/04/2016,Amazing vegan breakfast from @user - now off to the #LFC MATCH! @user https:\/\/t.co\/7H9J7OArg6,53.42700813,-2.975233137,nw
UK06020054,10/04/2016,#LFCvSCFC and #THFCvMUFC coming up in @user at 4pm. Previews on https:\/\/t.co\/JiVLCsonFW soon. Team news in 10 mins. Your best bets?,53.83822935,-1.820585866,yo
UK06024282,10/04/2016,"There's no chance if #LFC were 2nd in the league and had a chance of winning it, they'd rest 8 players in their derby.  #Dortmund",54.09777118,-3.231340106,nw
UK06025068,10/04/2016,She's looking fine \ud83d\udc4c\ud83c\udffb #LFC https:\/\/t.co\/7eMBA9gUu8,53.43529506,-2.945180176,nw
UK06025557,10/04/2016,Interesting team line up... #LFC,53.18841051,-0.554734199,em
UK06025648,10/04/2016,Borini is giving a masterclass on why we sold him #SUNvLEI #LFC,51.53244659,-0.316124497,lon
UK06026287,10/04/2016,Glad we're resting players and giving our youth a chance today! #LFC #LIVSTK,53.2129658,-4.155325435,wal
UK06026558,10/04/2016,Made up Ojo and Stewart are starting #LFC,53.44520888,-2.918816848,nw
UK06026585,10/04/2016,"Looking forward to seeing Ojo today. Firmino back in action too. Really not looking forward to seeing Milner, skrtel and mignolet #lfc",53.36274994,-2.818591337,nw
UK06026929,10/04/2016,Not sure about Rojo Starting don't think he deserves it. Been poor in a couple of games. @user Ok team though. Come on lads #MUFC \u26bd\ufe0f\u2764\ufe0f,52.76578263,1.18224263,eoe
UK06027390,10/04/2016,@user final 3 tricky fixtures for #lcfc are avoided if #mufc beat #thfc and #lcfc win next 2 games assuming it stays 0-1 #amazing,50.24289812,-5.174720865,sw
UK06027783,10/04/2016,"Liverpool Starting XI: Mignolet, Clyne, Toure, Skrtel, Moreno, Allen, Milner, Stewart, Ojo, Firmino, Sturridge. #BPL #LFCvSCFC",52.24597226,-0.896769762,em
UK06028016,10/04/2016,Is Caulker injured ? What was the point in getting him if he can't make the bench and Skrtel gets to start ??? #LFC,51.78807425,-0.010680454,eoe
UK06028459,10/04/2016,Good to see #Ojo getting another run out for #LFC,51.5455655,-0.53517241,se
UK06028898,10/04/2016,Moyes' best deal as #efc boss was always getting 15m for Rodwell,51.43567585,-0.009401458,lon
UK06028955,10/04/2016,"Stoke Starting XI: Haugaard, Bardsley, Pieters, Shawcross, Wollscheid, Cameron, Imbula, Shaqiri, Afellay, Bojan, Crouch. #BPL #LFCvSCFC",52.19648783,-0.901336989,em
UK06030331,10/04/2016,Really great to read #LFC fans getting on Skyrtl's back even before the game has started.  Great support for your team,51.91968679,-2.566565136,wm
UK06030791,10/04/2016,Actually liking the 11 picked today by #LvG come in #MUFC!!!!!!!,52.0558003,-0.701416188,se
UK06031985,10/04/2016,Any truth that LVG has been steering the team bus sideways and backwards hence the delay?? \ud83d\ude02 #MUFC,51.37053547,0.122401143,se
UK06032677,10/04/2016,"Depay, Fellaini, Valencia and Young all on the #MUFC bench today, demonstrating our incredible squad depth. https:\/\/t.co\/d2nINttKwv",53.24375908,-1.473806994,em
UK06034934,10/04/2016,Leicester about to win league meanwhile over at @user a draw at Watford making us drop to 14th is a strong result! \ud83d\ude48\ud83d\ude02 #efc #martinezout,53.39971824,-2.970537786,nw
UK06035608,10/04/2016,"Leicester keep marching on, let's hope #MUFC can help them on their way with a result at #Spurs",53.67230607,-2.670467781,nw
UK06036699,10/04/2016,@user #LFC always delivering the goods this season https:\/\/t.co\/irfMUTHEt1,56.11563638,-3.912310527,sco
UK06037119,10/04/2016,"If Aguero &amp; Kompany stayed fit, City would be running away with the league. Embarrassing, no team should be reliant on JUST 2 players #MCFC",51.53228403,-0.339665447,lon
UK06037121,10/04/2016,This is going pear shaped for #mufc . Knowing our luck the starting 11 will all get injured,53.4179108,-2.376988688,nw
UK06037396,10/04/2016,"Of course #mufc bus will be stuck in traffic, after all they are playing in front of their home fans #cockneyreds",53.53829567,-2.161492869,nw
UK06037844,10/04/2016,They will be taking turns running up n down the coach. #mufc,53.37906363,-2.336852111,nw
UK06037965,10/04/2016,Caulker was brought in as defensive cover for injuries surely resting players fall into the same bracket ? #LFC,51.79617962,-0.014303588,eoe
UK06037977,10/04/2016,You're playing in North London you know the traffic is always going to be horrendous. Leave the fucking cushy hotel earlier #amateurs #mufc,51.60669639,-0.289831454,lon
UK06038213,10/04/2016,"God bless #LeicesterCity and God bless #JamieVardy , making a mockery of the crap players bought of millions!!  P.S &amp; I'm a #MCFC fan..",53.49750096,-2.635703497,nw
UK06039791,10/04/2016,We're now getting to opponent's grounds like we get into their penalty boxes. Slowly. #mufc,53.40297065,-2.815869195,nw
UK06039958,10/04/2016,Titles done spurs aint winning today #mufc #SpursVsUnited,51.50581168,-2.659295928,sw
UK06040701,10/04/2016,Well done #MUFC for giving everyone yet another reason to take the piss. Ye better fucking perform today and get a result,51.61912557,-0.338925702,lon
UK06041990,10/04/2016,Leicester are 3 wins from winning the league while Man Utd can't even make their way to the stadium anymore. Fall from grace #lcfc #mufc,52.96604429,-1.151441312,em
UK06042116,10/04/2016,I bet Van Gaal is sitting next to De Gea chewing his ear off on the #mufc coach at the moment. Like at the #MUTV awards last year!,51.66362371,-0.136300394,lon
UK06046013,10/04/2016,"#mufc being looked after as per ,mind #nufc at #whu arrived late yet kickoff move was refused ,what a joke this league is",55.41534322,-1.721455138,ne
UK06046809,10/04/2016,Right lets get a win and some confidence going into Thursday #LFC,52.60689198,-1.119817763,em
UK06046914,10/04/2016,I can't see Utd getting anything today. That's my head talking. Hope im wrong. #mufc,53.50241319,-2.08412083,nw
UK06047212,10/04/2016,"Can see us beating @user today! 2-1, &amp; do @user a favour, too! #MUFC #THFCvMUFC",52.95165285,-2.149389295,wm
UK06048214,10/04/2016,Leicester winning the PL will b the best thing to happen in the last 20 https:\/\/t.co\/8UWvdfqe7y of the greatest achievements ever.#LFC,52.90073001,-1.258363428,em
UK06049197,10/04/2016,8 mile journey taking 2 hours #onlylondon #takethetube #orwalk #MUFC #TOTMUN #probablygetanothercrosrailoutofthis,53.83111876,-2.265126,nw
UK06049516,10/04/2016,We need the first goal if Stoke get it can see us falling apart #LFC,51.79543318,0.015979062,eoe
UK06050615,10/04/2016,United should be fined and deducted 10 points for turning up late to their game against Spurs #MUFC #LFC #THFC #THFCvMUFC,51.39674777,-0.87518311,se
UK06051043,10/04/2016,I fucking love @user #LFC,53.44825494,-2.995831156,nw
UK06051088,10/04/2016,Pick that one out! Stunning strike Moreno - get in there! #LFC,51.6585843,-3.776982363,wal
UK06051100,10/04/2016,"Listening to radio Merseyside, something about rocket from Moreno #LFC",53.33843122,-3.129469199,nw
UK06051497,10/04/2016,Yess!!! Caught the goal before my thing stopped working #LFC,55.00551308,-1.585884791,ne
UK06051527,10/04/2016,Get in Moreno I fucking love you \ud83d\ude0d\ud83d\ude49 #LFC #LFCvSTO,52.01438228,1.06174939,eoe
UK06051650,10/04/2016,#lfc passing looks slick and the players look confident,50.20336855,-5.469853,sw
UK06051730,10/04/2016,What an amazing strike by @user #LFC,50.76805416,-1.98538513,sw
UK06051866,10/04/2016,Proving once again he's a winger! Great goal #YNWA #LFCSTK,52.74049733,-1.385133879,em
UK06052098,10/04/2016,Even a rotated #LFC team looking good already. Just hope they can carry it on for the full 90 minutes,53.77846216,-2.691669537,nw
UK06052619,10/04/2016,Cheering United at White Hart Lane Today.. \ud83d\udc4a\ud83d\ude08 @user @user #TOTMANU #MUFC\u2026 (at @user) [pic] \u2014 https:\/\/t.co\/OrYtS7TS0u,51.56256,-0.09341,lon
UK06052733,10/04/2016,"Good to see Sheyi Ojo getting a start today, got a bright future ahead of him #LFC",50.33468013,-4.51207177,sw
UK06052923,10/04/2016,"Making the bus driver get lost so you got excuses for being shit, otherwise known as the LVG way @user #LVGout #MUFC",53.10417924,-2.386984134,nw
UK06053514,10/04/2016,#Allen already with a couple of vital interceptions. Playing for his #LFC career.,50.41990148,-4.083879806,sw
UK06054444,10/04/2016,Ojo &amp; Stewart v Rashford &amp; co. Wanting to play youth v having to play youth #LFC #LIVSTK #InJurgenWeTrust,52.64045236,-1.214485742,em
UK06054557,10/04/2016,#Liverpool #fans #lfc #reds any one got match on streaming ???,54.55506256,-5.994761221,ni
UK06054627,10/04/2016,Still got players like Markovic and Alberto out on loan too. Going to be interesting to see who Klopp let's go in the summer for sure #LFC,53.76667653,-2.655958281,nw
UK06055064,10/04/2016,"We can't sell Allen, the guys brilliant as a holding midfielder, seems to do everything right. #lfc",51.08271243,-1.31534376,se
UK06055286,10/04/2016,#MUFC #comeonunited. Being late isn't an excuse to lose!!,53.43346218,-2.280058793,nw
UK06055763,10/04/2016,Sunday League marking #LFC,51.61450376,-0.784365362,se
UK06055792,10/04/2016,Set-piece proves #LFC's undoing yet again. Stoke not been in the game for 20mins and they are handed an equaliser.,51.51393696,-0.094435438,lon
UK06056054,10/04/2016,That can't be many teams worse than #LFC at defending set pieces. Fucking awful and needs sorting.,54.13139885,-3.240028294,nw
UK06056091,10/04/2016,#LFC @user Skrtel is getting game time! Why? Play Lucas and Toure at the back,51.49723241,-0.442417656,lon
UK06056099,10/04/2016,An unbelievable tough game da day..Could be thumped by a good Spurs team or I'm hoping for a sneaky 1-0 away win #BPL #MUFC #saveoursperrins,54.6903715,-7.079901634,ni
UK06056202,10/04/2016,Shite defending by #LFC but plenty of time go to get lead back,52.96457196,-2.175861617,wm
UK06056393,10/04/2016,Cheers Skrtel for conceding the free kick will fucking lose this now #LFC,51.77932799,-0.02043349,eoe
UK06056460,10/04/2016,Something on radio Merseyside about school boy defending #LFC,53.40320756,-2.948585752,nw
UK06056527,10/04/2016,Sakho should be clearing that what was he doing?#LFC,53.70897958,-2.512280727,nw
UK06056611,10/04/2016,3foot8 dwarf out jumps 6foot giants.  Standard #LFC  defending,54.86782791,-1.476546886,ne
UK06056815,10/04/2016,Rashford to score and United to win 2-1 at 28\/1.... Gotta be worth a throwing a couple of quid on that surely? #MUFC,54.10381706,-6.239233688,ni
UK06057560,10/04/2016,"my guts are churning now, same old Sunday result #LFC vs #SCFC",51.69366106,-4.148312015,wal
UK06057698,10/04/2016,Fucking hell. Only the linesman's flag preventing us from being 2-1 down. Lovren on now please! #LFC,50.41466065,-4.166188859,sw
UK06058052,10/04/2016,Ok moaning over now it's time to cheer on the boys. #THFCvMUFC #mufc_family,51.5806802,-0.301791151,lon
UK06058595,10/04/2016,If qualifying for the champions league means #MUFC keep #LVG then I'd rather go without thank you.,53.51160569,-2.48421687,nw
UK06058845,10/04/2016,"Win, lose or draw staying 5th #mufc",50.40924402,-4.142030701,sw
UK06059443,10/04/2016,That strange feeling when everyone (apart from #THFC) are #MUFC fans for 90 mins,52.65906052,-1.199970071,em
UK06059641,10/04/2016,Radio Merseyside happy again something about Ojo and Sturidge couldn't miss #LFC,53.40282404,-3.09892388,nw
